0 1
38	14
19	5
15	14
91	42
18	83
33	26
97	26
92	51
99	11
21	19
2	53
30	21
66	12
30	55
99	38
95	39
61	9
14	2
7	97
59	2
93	60
42	62
87	62
67	18
73	51
35	13
85	6
71	20
88	30
93	23
8	7
16	96
90	62
18	26
79	57
28	52
92	93
35	12
81	66
34	54
52	20
25	86
51	91
19	91
43	17
37	50
23	64
42	46
21	44
11	46
44	78
34	27
14	15
10	25
61	41
22	64
65	100
31	72
17	43
25	74
16	52
64	8
66	54
81	20
90	77
40	87
99	6
61	24
23	53
62	11
15	11
81	39
55	54
40	6
77	32
30	75
40	17
74	49
58	68
89	69
53	65
47	70
39	8
6	79
95	99
80	19
5	4
96	90
80	93
15	57
71	88
39	46
54	39
51	25
74	72
34	51
7	39
57	11
29	50
19	29
83	11
70	95
39	37
91	30
96	55
72	81
8	15
19	53
71	31
78	33
71	67
80	36
49	72
60	86
97	49
31	36
54	91
7	64
69	50
26	71
76	54
11	12
42	33
18	38
33	99
30	64
4	66
3	71
41	19
71	76
8	63
33	70
39	21
64	49
90	45
39	90
63	44
43	11
56	16
72	28
15	64
98	37
50	22
84	28
18	16
63	65
22	90
12	67
55	6
85	77
6	64
2	84
96	62
42	83
93	89
3	33
79	91
66	19
54	94
15	50
4	2
23	95
33	27
93	72
59	56
93	100
83	16
22	78
12	92
71	17
94	1
62	90
92	51
14	44
21	37
28	56
30	65
4	26
19	12
81	25
25	59
43	53
88	51
69	1
59	76
79	61
69	61
66	84
65	91
59	70
77	33
98	40
77	76
22	71
57	90
68	88
48	96
26	55
57	68
51	7
76	63
90	68
42	57
5	30
66	51
81	18
82	49
64	9
16	57
87	8
6	68
73	68
99	24
90	41
29	23
59	48
96	30
46	40
30	40
16	8
46	66
58	88
91	70
38	71
46	49
74	38
68	29
69	95
34	36
14	34
47	3
71	67
5	23
95	90
65	28
50	24
33	90
70	99
87	16
25	77
79	61
58	94
94	100
81	33
19	65
55	95
6	37
30	17
53	95
40	17
15	43
1	26
69	73
67	66
32	49
64	52
67	68
86	43
68	35
62	81
11	91
66	61
52	52
17	73
66	17
38	59
13	68
27	70
2	56
51	40
4	24
82	63
19	60
58	59
96	13
60	4
3	61
20	92
66	31
5	5
53	58
94	50
25	99
54	68
5	46
87	36
24	99
63	70
84	5
63	37
41	40
85	84
27	98
31	15
3	96
66	42
49	90
25	51
34	87
12	28
99	26
62	84
91	65
30	36
2	4
98	65
47	44
4	60
32	35
4	72
97	94
73	9
73	22
80	88
14	39
48	53
86	97
64	57
99	55
97	9
46	96
65	53
74	50
9	35
99	59
44	98
52	58
45	58
70	94
52	29
81	1
19	66
97	86
93	3
21	41
52	49
3	37
84	78
55	66
61	72
17	97
66	60
55	69
3	77
50	58
10	52
52	25
30	100
7	47
69	11
74	47
37	18
22	71
8	100
28	54
49	82
57	86
28	89
97	65
99	31
92	59
4	93
96	71
93	16
64	24
78	77
37	79
6	7
94	16
11	34
80	38
63	76
15	31
69	95
2	71
60	58
14	48
66	7
37	33
27	57
97	21
13	37
66	50
39	78
99	54
99	91
83	35
33	44
11	68
40	50
76	78
38	98
6	48
83	39
73	67
80	14
92	20
58	44
61	8
5	67
63	26
18	21
37	89
40	29
43	91
90	13
63	49
48	12
12	40
71	33
87	76
92	38
3	38
68	78
9	19
85	86
24	52
70	63
91	48
16	17
73	69
49	95
28	91
71	79
36	52
51	38
70	39
55	47
70	14
4	73
58	49
31	80
21	68
9	33
19	58
7	73
28	20
12	62
50	84
95	4
79	5
30	32
21	12
2	3
21	96
76	12
95	95
42	46
61	2
75	90
84	99
53	62
53	76
87	73
24	23
46	89
2	21
49	93
69	57
51	63
68	92
33	64
56	71
55	100
58	44
53	23
73	78
58	82
47	95
70	4
58	98
96	90
85	95
86	73
81	61
31	78
69	26
58	47
21	37
27	60
56	27
52	54
9	96
5	69
48	78
27	94
82	92
86	13
20	7
12	95
59	2
93	57
48	31
38	93
13	88
100	53
60	94
14	74
49	10
21	79
95	22
98	30
45	63
79	50
20	55
15	92
17	79
14	86
16	75
70	69
89	62
50	71
40	44
37	17
27	13
67	43
5	72
57	91
55	9
82	88
29	18
98	71
65	76
57	97
14	11
82	39
8	10
25	84
31	29
35	42
47	98
83	30
97	1
21	12
38	52
16	18
33	45
74	54
92	44
34	55
16	76
31	81
68	17
13	96
40	90
84	21
12	17
26	44
30	29
34	66
25	13
50	49
95	47
42	1
40	19
92	72
18	22
85	100
72	96
41	76
27	67
26	68
3	50
4	21
11	31
78	49
5	76
35	64
79	41
89	27
21	24
32	47
55	2
83	2
70	22
7	96
99	54
81	56
34	56
90	94
2	13
79	24
54	54
73	90
8	6
43	52
85	16
4	65
5	66
32	52
44	26
27	20
39	64
98	17
88	29
22	29
14	3
36	1
16	79
62	39
55	21
40	81
66	99
45	63
50	86
94	60
11	67
37	76
41	24
20	71
61	73
93	7
43	55
94	14
97	64
45	18
49	78
18	76
41	60
27	19
68	10
9	30
96	77
54	87
99	11
41	40
97	72
93	24
58	31
99	55
43	52
53	22
12	33
23	31
64	7
9	89
26	5
29	41
37	69
16	20
33	7
92	5
28	16
13	43
51	39
35	33
53	94
50	41
18	40
69	68
66	82
28	57
73	2
74	66
94	42
36	17
39	53
28	56
14	7
27	97
90	95
5	43
93	91
88	71
43	25
53	27
34	87
97	81
4	96
14	14
91	88
12	42
46	55
98	16
42	79
93	76
65	6
90	87
49	12
59	22
59	28
64	11
56	65
87	96
16	14
41	58
54	31
34	64
82	66
54	96
40	23
62	62
7	53
27	64
27	91
55	9
13	94
52	28
55	65
38	67
54	68
21	56
37	69
37	53
5	24
56	73
91	63
35	96
70	71
57	59
99	39
46	41
51	64
45	97
47	1
64	51
25	25
38	14
6	41
94	27
45	77
41	15
62	93
43	34
20	61
64	37
76	51
44	45
30	78
51	98
72	52
62	19
88	13
49	76
85	5
96	14
73	31
64	32
41	38
36	32
38	35
82	25
43	95
95	1
83	53
33	62
6	68
73	99
91	37
50	57
99	10
91	20
64	63
59	81
71	30
69	97
84	9
23	42
73	73
15	67
24	27
15	93
76	45
9	20
70	59
45	11
64	41
47	57
14	67
39	91
40	33
65	36
8	66
58	79
99	19
18	92
15	3
77	49
68	37
29	96
38	11
46	34
10	6
69	60
88	3
46	58
67	38
82	28
56	14
75	42
99	99
5	7
29	69
80	31
1	75
43	39
22	65
7	19
93	8
16	53
88	69
11	70
64	39
55	49
52	98
30	11
1	1
23	97
49	41
26	7
6	40
89	61
47	7
77	5
23	49
42	1
25	6
5	27
96	50
74	76
50	47
43	61
48	84
30	79
57	11
10	89
99	87
30	98
79	46
93	75
33	49
20	87
38	90
3	29
96	29
50	19
81	3
60	75
41	54
6	46
49	72
71	57
62	28
36	19
79	72
21	4
45	14
45	18
84	3
52	35
72	60
29	45
59	32
93	61
10	25
19	17
26	86
33	25
93	49
95	2
90	3
75	69
9	52
100	72
47	86
12	45
9	3
66	55
65	15
66	22
25	33
28	47
65	80
65	57
99	97
52	60
82	14
96	45
40	16
6	19
22	30
82	79
33	91
30	58
7	60
43	59
23	26
99	16
4	16
78	80
59	75
18	69
59	50
31	20
61	86
82	16
27	88
7	59
84	19
3	80
100	91
84	47
73	64
9	38
59	74
40	87
68	41
24	10
6	61
18	88
25	27
14	77
7	95
53	22
25	33
79	94
2	16
85	32
91	97
36	63
61	26
13	66
73	88
24	95
32	34
18	40
82	6
73	33
72	90
65	3
95	100
11	11
100	36
30	88
57	5
63	65
46	21
31	82
45	73
49	9
98	43
42	2
59	45
93	42
29	30
39	61
16	76
55	63
34	87
48	30
2	51
78	76
100	82
59	44
24	54
73	45
44	75
60	76
5	90
64	32
11	62
83	69
97	25
16	49
21	51
57	87
28	79
79	50
45	93
83	86
89	100
41	22
49	65
89	28
12	28
99	48
58	33
8	75
63	70
24	72
22	83
4	69
23	78
25	85
94	49
19	4
87	13
38	42
15	73
47	30
27	72
15	23
37	48
58	83
51	73
49	63
21	94
57	67
64	72
73	1
60	56
57	47
74	67
87	94
86	81
41	84
51	30
98	23
100	30
16	76
24	24
44	88
37	49
94	85
27	28
93	64
66	74
45	24
80	43
99	97
28	72
70	34
48	54
89	81
89	82
42	94
59	64
91	29
2	66
55	1
34	28
74	25
95	38
46	57
41	33
84	64
28	85
36	48
80	83
3	37
31	23
97	90
70	32
73	36
83	76
7	9
36	14
16	82
86	85
69	22
20	43
87	75
52	4
9	69
73	100
84	87
63	70
73	65
39	97
50	100
100	99
70	11
64	12
9	29
23	6
99	18
38	83
66	21
37	18
76	38
5	4
28	77
6	98
38	71
71	12
2	44
62	51
32	46
58	54
13	4
60	84
2	70
80	35
71	89
57	72
81	4
66	61
44	52
61	92
78	78
70	28
86	99
48	69
94	54
23	98
70	93
27	5
29	79
11	85
48	40
41	63
30	94
42	32
85	47
58	17
23	90
38	25
25	34
8	65
12	64
96	26
3	25
71	38
21	67
15	59
47	63
4	81
69	73
27	58
63	9
45	76
26	97
56	67
64	66
33	59
51	3
21	1
38	13
70	11
8	19
20	73
47	26
96	33
6	80
21	37
80	91
6	64
42	81
32	7
25	82
10	75
3	10
83	73
83	83
74	26
40	68
37	18
19	43
80	8
90	21
17	51
65	66
44	45
7	21
65	17
100	56
99	6
72	47
23	3
38	53
3	32
87	10
48	69
78	97
79	33
43	12
27	72
90	87
97	71
42	46
1	52
11	19
13	59
44	96
3	59
56	21
68	60
87	99
44	87
6	81
81	95
37	78
90	67
98	63
87	75
36	51
5	69
44	51
73	37
21	63
84	82
100	31
77	46
66	56
53	66
32	21
3	5
78	17
57	34
66	80
61	91
35	37
61	77
76	66
13	54
12	31
42	55
98	20
19	100
10	23
35	99
31	18
7	47
73	89
63	57
85	77
51	2
27	3
24	24
18	68
73	4
83	45
73	83
42	22
90	53
73	23
62	13
9	79
77	74
64	70
59	93
69	86
33	74
50	75
97	2
13	36
98	81
70	89
40	57
69	91
55	15
26	66
99	51
27	73
47	45
73	24
69	29
33	40
1	38
46	49
26	27
37	75
32	97
50	33
52	64
60	46
92	20
87	9
63	76
84	65
35	15
24	30
17	94
45	25
71	53
83	79
43	83
61	21
31	66
83	89
23	91
66	89
85	96
20	28
41	33
94	17
33	37
27	19
61	15
74	98
40	100
35	25
55	57
57	54
9	24
18	72
74	28
5	91
80	34
37	13
49	23
99	92
64	12
73	44
61	75
22	91
31	74
52	33
94	40
18	12
70	67
33	77
3	86
10	4
11	63
31	15
58	68
19	80
1	2
53	31
9	48
51	94
14	47
46	54
54	72
23	2
69	54
60	61
97	45
60	40
36	56
78	14
10	68
16	59
78	92
71	70
57	27
82	3
92	17
89	1
27	41
20	28
86	13
33	62
22	26
65	25
55	34
39	83
89	31
80	53
18	54
28	7
86	74
90	18
64	4
6	44
27	26
77	58
16	39
35	13
18	77
83	26
78	100
12	57
25	27
2	44
20	98
42	81
72	52
12	53
5	29
59	75
11	27
18	78
9	88
59	6
22	8
96	72
83	22
36	39
56	31
30	28
68	95
94	51
68	84
26	41
52	54
65	42
58	24
67	51
92	93
46	54
88	60
80	6
94	72
46	88
15	44
42	91
43	19
40	50
56	30
58	74
31	60
47	99
52	54
25	33
10	47
4	42
52	38
9	19
80	63
65	80
8	65
6	94
51	7
52	51
74	58
67	53
93	26
83	11
68	18
33	56
19	51
43	64
53	19
23	60
25	75
58	34
100	55
65	78
73	70
46	49
56	9
63	97
40	7
12	79
97	73
14	85
66	82
79	45
86	48
80	48
18	80
93	56
35	27
25	77
95	94
53	90
92	19
10	62
87	36
58	18
27	26
15	58
37	91
40	47
13	95
77	58
24	22
30	80
80	92
9	87
17	43
3	36
95	20
21	61
79	43
63	93
39	52
65	2
27	35
58	60
17	49
58	12
76	21
4	30
64	58
20	23
100	55
11	74
96	39
46	29
57	48
73	33
69	54
95	2
66	90
51	28
97	15
72	9
28	65
37	50
23	95
87	6
71	88
91	30
64	11
51	65
22	4
54	67
42	63
48	75
7	90
29	50
39	59
2	80
71	46
79	54
94	89
32	95
10	38
15	76
54	77
28	42
34	58
60	70
36	94
26	25
48	42
9	72
27	34
77	5
5	45
100	66
88	77
58	27
7	12
83	41
98	92
5	60
58	36
33	55
55	28
48	30
87	17
72	80
47	16
70	61
92	92
84	61
7	79
25	91
21	30
22	85
48	43
84	15
79	83
84	74
89	98
83	12
36	42
56	69
100	90
24	62
26	90
46	30
24	87
79	45
27	9
50	82
85	75
52	46
62	14
51	66
93	39
4	66
43	26
4	61
70	56
42	100
50	29
97	55
25	19
69	47
86	88
64	74
53	15
43	4
73	78
59	55
1	69
73	9
19	6
75	77
99	67
3	57
66	70
53	91
58	9
68	40
45	80
50	43
45	22
22	67
77	65
75	32
77	29
57	8
6	73
13	65
86	92
29	58
20	32
75	30
95	5
48	92
83	6
4	79
22	61
36	41
11	76
28	83
52	91
4	63
25	90
18	62
66	18
99	72
52	46
92	92
70	70
16	99
30	46
79	1
15	39
4	93
36	66
68	91
20	19
18	82
73	30
15	80
13	3
84	49
11	3
75	74
12	22
5	4
71	8
60	67
31	33
91	13
30	43
98	31
87	17
13	81
9	8
26	11
80	55
14	46
74	28
81	85
6	62
6	77
74	32
75	78
94	28
20	19
79	7
37	71
32	27
54	44
22	67
82	80
52	63
29	89
81	14
2	14
31	24
53	57
11	89
58	10
9	24
82	95
56	20
24	86
81	10
26	83
43	17
29	37
48	79
65	23
66	8
84	25
89	7
55	47
36	86
91	81
47	25
46	45
84	39
39	55
57	23
32	39
91	84
92	22
7	15
72	25
27	67
52	52
3	42
58	32
23	53
36	4
56	14
100	39
89	63
7	83
13	22
70	47
62	72
18	22
82	67
26	49
54	90
71	58
27	59
27	46
95	48
79	19
51	38
94	30
30	96
74	54
47	61
75	84
34	46
12	93
10	58
39	29
59	64
23	69
35	66
68	10
10	32
93	48
32	24
16	17
96	100
6	98
70	9
40	39
98	55
70	10
61	96
8	54
95	23
99	53
90	3
31	97
17	43
47	54
80	87
31	11
79	66
86	31
57	35
14	31
42	70
91	51
78	33
25	13
72	86
55	64
45	95
96	22
13	30
36	29
86	19
81	16
68	3
34	56
42	15
30	74
6	44
30	64
10	49
29	99
30	79
93	100
46	22
86	89
79	27
35	8
36	83
19	74
46	81
93	86
55	85
46	41
3	82
13	38
86	24
31	22
34	99
98	25
37	33
42	84
25	23
70	30
44	15
63	4
10	63
100	60
89	41
22	25
23	88
5	17
51	68
90	85
87	29
98	7
42	8
62	72
33	54
48	86
50	45
11	70
90	80
49	97
45	22
51	86
37	90
67	36
59	2
10	29
95	55
35	91
58	18
57	56
29	42
3	97
11	77
84	97
89	77
34	41
87	70
74	12
45	77
63	54
77	33
93	14
98	11
79	16
47	61
9	19
59	62
51	47
38	72
2	94
72	68
82	60
5	81
64	84
24	74
63	45
24	64
92	44
50	16
79	22
60	17
29	70
67	79
80	84
7	3
94	70
72	82
87	20
33	14
98	87
93	73
7	62
20	30
21	63
88	64
49	23
91	60
70	96
17	52
2	24
10	90
66	53
53	15
53	1
50	2
33	64
2	34
6	13
90	69
60	4
72	92
40	71
70	98
33	18
38	67
59	2
23	99
83	39
57	97
92	88
65	41
65	64
73	66
45	2
87	30
61	73
17	98
47	31
9	15
29	63
8	19
52	27
74	75
69	53
82	1
16	96
40	38
50	43
76	41
79	37
51	46
12	13
83	78
13	93
16	90
95	44
67	16
29	61
4	47
55	79
59	66
47	66
45	88
52	71
43	8
99	96
4	11
92	80
92	9
92	45
31	59
22	9
80	88
49	83
8	7
3	32
30	61
59	47
2	34
62	72
87	37
25	88
33	71
2	23
15	86
12	78
51	92
62	36
56	20
9	66
14	14
78	11
100	91
72	20
54	27
86	18
16	89
51	87
68	43
37	61
40	39
11	33
86	41
47	98
30	64
1	70
7	60
73	5
58	16
33	65
55	37
26	25
91	60
91	92
32	50
64	37
92	4
17	88
26	3
90	13
86	80
29	86
56	7
8	75
25	53
50	93
69	77
8	16
5	45
28	43
42	39
66	91
45	38
41	86
49	8
96	16
65	19
41	15
89	99
100	19
29	81
20	17
92	31
40	54
23	25
49	78
73	76
60	71
76	39
91	29
27	92
74	88
37	41
41	33
18	15
5	61
78	4
19	7
27	58
15	59
34	41
25	79
9	38
99	94
50	67
44	6
62	52
25	72
83	93
60	88
96	86
87	23
29	24
71	94
10	97
78	91
31	41
70	51
82	5
75	72
1	80
42	47
54	83
99	12
17	56
72	89
99	32
39	5
47	42
45	34
97	93
48	33
28	93
71	92
10	84
11	28
64	89
13	78
69	18
25	93
43	50
27	32
39	23
66	43
48	32
42	96
6	87
32	52
90	47
34	27
24	74
65	97
52	52
40	79
69	55
77	57
85	52
73	7
80	49
89	35
12	21
80	54
43	63
56	10
97	7
57	68
40	56
92	7
79	67
93	6
25	93
59	75
83	62
41	61
84	38
89	58
17	24
36	84
27	86
73	83
95	51
41	89
33	10
38	68
87	5
13	100
31	41
72	57
97	1
54	16
45	36
15	47
17	92
95	63
97	58
43	92
12	31
32	25
64	75
25	24
97	38
7	42
13	37
26	36
36	17
83	46
43	10
8	99
21	24
63	10
25	79
20	30
25	90
88	98
35	99
48	74
35	4
65	82
34	90
18	5
11	69
14	7
73	2
75	21
61	79
1	57
74	11
4	91
13	4
100	50
100	91
84	8
96	90
5	44
32	27
51	94
98	63
63	86
76	56
57	69
56	1
67	68
5	61
5	33
37	3
63	55
75	38
27	68
70	66
49	22
30	58
25	50
99	46
95	35
13	46
60	72
93	60
46	70
88	19
9	46
77	63
57	15
28	86
90	98
70	63
80	61
2	40
99	15
38	76
83	31
36	86
18	26
67	88
44	65
64	46
93	47
1	45
63	24
78	20
48	90
86	95
3	88
60	47
40	85
24	33
83	58
7	52
23	85
56	83
58	19
35	45
65	59
6	37
94	6
77	36
46	48
57	78
49	63
81	100
75	26
34	90
34	33
25	49
79	98
52	37
92	3
13	69
57	79
91	22
55	39
11	6
56	92
11	82
85	50
46	69
63	65
16	21
97	16
18	14
38	32
9	71
33	18
98	22
13	22
69	75
48	16
43	29
46	67
16	43
10	66
84	25
34	41
91	79
71	48
31	90
51	50
76	23
66	73
75	93
39	96
85	69
82	21
9	30
72	12
8	95
6	28
55	98
10	60
23	72
98	96
50	34
72	98
27	41
12	43
8	18
75	65
89	78
34	72
37	85
22	71
79	84
83	80
64	55
54	5
12	83
75	74
36	46
83	14
65	42
36	69
89	1
81	94
22	53
7	26
71	1
25	57
13	68
41	80
46	30
41	76
21	8
16	13
33	4
41	30
18	5
48	36
26	61
61	64
57	69
1	79
4	19
42	41
62	53
83	77
67	88
91	71
21	6
40	38
60	62
69	8
100	48
84	21
35	28
73	54
76	56
45	72
59	95
83	21
33	60
4	18
8	33
73	95
16	41
70	85
11	31
52	82
60	48
85	46
100	37
65	51
60	88
96	4
13	4
13	66
30	100
39	46
33	80
92	88
53	51
41	40
71	73
63	32
7	56
97	27
7	32
59	36
29	67
93	48
83	12
44	18
17	28
65	45
34	76
37	20
82	56
98	19
47	17
19	95
3	43
79	41
95	64
20	29
77	94
39	33
4	18
86	77
53	41
15	97
11	64
30	65
27	7
96	83
92	74
81	91
88	30
100	10
48	31
93	84
26	17
30	75
100	33
13	74
59	22
84	33
9	56
69	68
23	24
17	100
19	69
89	28
77	37
19	93
63	28
54	89
40	14
3	1
88	56
68	41
97	55
90	77
44	79
53	89
32	74
52	43
49	89
34	36
28	32
81	65
12	98
8	1
20	20
52	67
23	70
29	78
83	41
3	11
27	2
9	86
50	32
10	9
78	69
69	10
95	22
67	32
51	73
23	48
38	73
89	62
35	35
23	32
46	20
31	27
22	68
65	27
3	20
59	10
27	100
7	19
53	2
98	90
39	11
27	55
35	95
65	35
39	100
59	11
87	43
37	42
51	7
1	53
83	71
57	39
82	22
92	83
19	99
28	67
53	78
76	13
16	81
99	73
25	51
5	19
42	95
27	44
51	19
58	54
67	38
62	49
86	13
99	28
67	41
60	39
68	62
72	72
19	42
57	91
50	30
59	97
58	29
38	56
81	45
10	65
93	7
10	97
44	19
35	88
28	64
21	97
44	23
72	91
89	27
20	86
21	71
9	63
87	49
35	51
100	30
57	66
60	21
29	87
79	3
34	14
57	11
90	8
68	30
5	11
54	21
25	72
22	24
71	67
9	53
9	32
99	24
8	71
94	27
57	42
100	82
97	22
31	56
83	13
77	72
36	7
32	97
92	18
49	60
85	42
22	32
30	83
64	43
65	51
37	15
79	40
39	77
37	85
59	33
79	91
78	4
53	23
62	27
40	17
13	49
18	5
8	58
88	84
60	45
76	77
18	64
34	5
91	57
63	73
61	87
43	43
53	96
2	11
35	41
69	99
9	4
1	84
18	51
95	65
26	88
44	9
73	69
44	74
65	1
14	92
55	25
51	25
6	38
93	48
39	13
8	62
9	83
45	59
75	11
26	42
31	63
17	43
11	89
41	43
51	91
6	31
78	47
64	35
32	1
94	55
35	79
5	4
57	9
34	5
62	92
91	80
85	57
50	63
56	34
70	39
98	51
58	57
57	85
37	55
59	22
22	42
25	98
92	15
80	68
91	53
23	42
88	80
49	44
71	99
79	38
3	46
92	47
99	30
73	64
50	36
53	45
94	65
49	22
69	81
14	21
54	4
37	51
68	42
90	32
57	86
13	84
50	31
3	71
72	58
86	2
16	33
99	21
66	78
6	39
22	29
48	91
60	26
48	78
68	56
100	69
75	69
46	91
37	98
62	50
29	41
28	33
95	40
15	48
36	27
23	65
87	35
78	25
69	36
79	86
40	92
75	2
26	5
41	91
19	66
54	96
93	100
62	64
53	23
73	37
97	50
64	20
78	2
76	2
35	44
31	15
25	80
87	40
69	77
94	89
33	96
45	39
10	6
66	13
49	94
61	26
62	94
14	45
55	85
18	60
5	23
12	8
31	24
8	50
29	86
68	48
36	51
59	6
15	1
53	36
55	4
45	70
12	19
18	20
7	80
49	48
15	4
3	83
94	45
52	92
24	80
67	17
41	33
59	28
79	43
67	74
81	85
72	59
56	20
83	38
36	73
93	26
6	94
14	58
57	76
98	34
77	49
50	84
30	53
13	38
71	59
11	86
26	75
33	33
3	94
53	36
84	73
97	91
38	1
58	41
55	36
8	42
91	49
5	91
5	51
50	74
86	98
72	25
14	43
67	10
65	52
68	95
24	70
100	40
45	53
77	36
39	65
27	15
50	42
68	30
32	24
69	6
27	37
96	33
18	27
23	92
5	40
23	2
87	68
29	47
8	100
53	40
7	89
32	86
85	16
30	31
74	94
29	79
13	16
94	8
31	8
7	55
97	86
13	56
68	1
22	56
90	74
42	8
13	48
70	26
62	39
47	21
26	9
90	60
14	31
65	81
55	9
53	70
57	51
56	31
29	12
3	38
58	27
53	31
60	38
55	45
28	45
31	68
95	97
17	47
37	93
61	57
58	18
25	84
7	36
89	82
50	11
57	80
77	78
87	82
79	5
97	62
14	35
60	79
73	33
5	87
26	9
11	25
50	97
64	12
44	75
44	58
70	100
84	44
45	93
21	15
33	53
17	70
72	60
94	68
58	82
84	56
34	92
40	37
72	88
95	40
88	90
40	46
24	74
26	87
32	68
29	83
77	22
90	55
35	26
65	38
73	92
88	51
46	77
99	90
98	53
73	95
70	37
53	27
94	49
91	28
50	13
38	27
58	44
99	94
92	84
96	1
6	68
59	58
51	49
55	57
43	4
77	4
38	3
21	65
56	73
52	55
12	72
63	94
87	15
70	57
54	8
30	61
4	47
14	50
7	76
56	78
94	14
46	47
27	36
30	41
41	20
56	59
69	38
3	29
4	47
71	94
79	71
80	77
83	97
74	40
32	40
27	78
34	97
89	98
7	59
84	41
99	77
4	42
90	97
13	62
91	4
1	30
87	91
21	82
20	20
49	11
63	31
46	99
38	20
89	67
2	86
73	41
34	34
25	84
36	80
47	38
82	33
15	41
46	90
29	57
57	50
16	94
52	9
99	80
36	71
18	2
83	62
30	58
88	18
92	37
50	15
52	44
32	80
57	89
62	83
83	67
60	53
70	94
43	32
67	80
13	81
66	79
99	11
21	35
4	56
99	81
77	6
69	1
2	46
30	26
88	6
41	89
3	74
7	87
40	41
27	99
46	45
92	92
91	12
11	18
37	29
75	42
29	28
53	8
89	46
53	80
3	7
89	92
48	98
67	57
6	75
67	29
51	91
78	15
82	33
96	77
93	21
67	27
88	44
87	79
36	75
78	90
80	48
50	50
74	50
72	5
86	8
71	60
27	3
6	73
57	50
90	50
66	19
18	76
54	10
81	47
98	21
70	15
23	36
60	90
64	54
66	50
63	21
15	67
69	92
70	68
76	76
76	58
70	26
91	30
68	17
11	50
36	53
50	10
16	44
55	14
79	29
39	53
70	50
4	88
16	22
88	81
52	17
35	23
74	98
99	40
85	33
64	41
35	97
57	85
16	8
83	30
12	9
28	2
21	35
68	62
87	15
82	2
80	33
75	98
75	80
11	62
65	56
91	8
31	65
13	11
67	41
96	74
81	60
94	70
99	28
26	52
66	94
4	17
16	36
81	43
70	11
53	97
90	15
84	65
5	69
86	2
10	73
35	34
6	50
79	96
86	90
8	56
99	44
76	6
46	54
76	3
4	11
9	34
96	52
25	64
90	65
71	35
46	73
36	52
38	78
62	19
7	85
78	14
64	83
74	65
90	100
83	90
92	66
69	67
33	58
36	70
7	42
3	76
62	18
